Name,School,Rating,School_key,Conf,conf_z,Rating_conf
Eric Lee,Alabama A&M,45.9567166666667,alabamaam,SWAC,-0.6943318085721755,45.939281669526224
Loch Cunningham,Denver,45.93395,denver,Summit League,-0.6943318085721755,45.91672265148808
Cole Bott,Texas,45.8885833333333,texas,SEC,2.0829954257165264,45.89817488647599
"Ryan Jackson, Jr.",William & Mary,45.8985,williammary,CAA,-0.6943318085721755,45.881592566281356
Massal Diouf,Western Illinois,45.887,westernillinois,OVC,-0.6943318085721755,45.87019545765522
Samuel Gibbs,Loyola MD,45.8737333333334,loyolamd,Patriot,-0.6943318085721755,45.85704695001439
Maurice Vassel,Maryland Eastern Shore,45.8726333333333,marylandeasternshore,MEAC,-0.6943318085721755,45.85595672124884
Dean Shepherd,Delaware St.,45.8651166666667,delawarest,MEAC,-0.6943318085721755,45.84850671881756
Ben Bowen,Denver,45.8602,denver,Summit League,-0.6943318085721755,45.843633557533416
Nigle Cook,Wyoming,45.82905,wyoming,Mountain West,1.2377219196286608,45.83429870580872
Grant Randall,Quinnipiac,45.8387833333333,quinnipiac,MAAC,-0.6943318085721755,45.82240547855935
Brady Hardewig,West Georgia,45.8376,westgeorgia,ASUN,-0.6943318085721755,45.821232521760614
Andre Young,Rider,45.8347833333334,rider,MAAC,-0.6943318085721755,45.81844053588166
Jake Dykstra,Belmont,45.8154666666667,belmont,MVC,0.27169505552824263,45.81609093090384
Ari Seals,Tulsa,45.7729333333334,tulsa,AAC,0.6339551295658994,45.775224214358886
Khamani Cooper,Nebraska Omaha,45.7539,nebraskaomaha,Summit League,-0.6943318085721755,45.7382550118658
AJ Redd,Illinois,45.72795,illinois,Big Ten,2.0829954257165264,45.73674685805133
Dante Oliver,North Florida,45.7509,northflorida,ASUN,-0.6943318085721755,45.735280490353155
Dailliss Cox,Chicago St.,45.73945,chicagost,NEC,-0.6943318085721755,45.72392746968528
Dontae Walker,Northwestern St.,45.7378083333333,northwesternst,Southland,-0.6943318085721755,45.722299673427024
Markus Ilver,Wisconsin,45.7020833333333,wisconsin,Big Ten,2.0829954257165264,45.710756632198496
Alfredo Addesa,Lehigh,45.7091,lehigh,Patriot,-0.6943318085721755,45.693832513952565
DaeVeon Scott,Stephen F. Austin,45.6921333333333,stephenfaustin,Southland,-0.6943318085721755,45.677007156093254
Jeremiah Dargan,Montana,45.68795,montana,Big Sky,-0.6943318085721755,45.67285852472868
Ali Ragab,Northern Arizona,45.68445,northernarizona,Big Sky,-0.6943318085721755,45.6693875159547
Sam Mervis,Southern Indiana,45.6844,southernindiana,OVC,-0.6943318085721755,45.66933792983607
Roko Maric,South Carolina St.,45.67905,southcarolinast,MEAC,-0.6943318085721755,45.664032169759565
Jacob Hogarth,Iona,45.6788,iona,MAAC,-0.6943318085721755,45.663784234847384
Donovan Santoro,Green Bay,45.6652166666667,greenbay,Horizon,-0.6943318085721755,45.65031280997123
Isaac Bonilla,Maine,45.6559666666667,maine,AEC,-0.6943318085721755,45.64113868692569
Sami Osmani,Creighton,45.6317,creighton,Big East,2.0829954257165264,45.64004317418905
Goap Kodi,Loyola MD,45.647,loyolamd,Patriot,-0.6943318085721755,45.63224531792519
Pablo Navarro,Oral Roberts,45.6442333333333,oralroberts,Summit League,-0.6943318085721755,45.6295012166398
Martin Kawa,Marist,45.6276,marist,MAAC,-0.6943318085721755,45.61300304523864
Pierce Bazil,Houston Christian,45.6227166666667,houstonchristian,Southland,-0.6943318085721755,45.60815923046568
Donovan Raymond,Old Dominion,45.5995333333333,olddominion,Sun Belt,-0.09056501850941416,45.595559096994776
Isaac Brice,Portland St.,45.591,portlandst,Big Sky,-0.6943318085721755,45.576697435489486
Kareem Thomas,Dartmouth,45.5834166666666,dartmouth,Ivy League,-0.6943318085721755,45.56917458121273
Shanon Simango,Dartmouth,45.5522833333333,dartmouth,Ivy League,-0.6943318085721755,45.53828769415974
Kiyron Powell,Western Illinois,45.5340333333333,westernillinois,OVC,-0.6943318085721755,45.520180780508106
Braydon Whitaker,Troy,45.5124833333333,troy,Sun Belt,-0.09056501850941416,45.50869881111544
Ryan Elzy,Southeastern Louisiana,45.5133333333333,southeasternlouisiana,Southland,-0.6943318085721755,45.49964184957418
Cameron Clark,Cal St. Bakersfield,45.5028333333333,calstbakersfield,Big West,-0.6943318085721755,45.48922305487559
Niko Abusara,Dartmouth,45.5012833333333,dartmouth,Ivy League,-0.6943318085721755,45.48768501409157
William Scott Jr.,Canisius,45.4925666666667,canisius,MAAC,-0.6943318085721755,45.479035466870585
Chas Lewless,San Diego,45.465728956229,sandiego,WCC,0.6339551295658994,45.467660172678606
Luke Davis,New Orleans,45.4706333333333,neworleans,Southland,-0.6943318085721755,45.45727001075944
EJay Greer,Alabama A&M,45.4491,alabamaam,SWAC,-0.6943318085721755,45.435900089128765
Ty Robinson,Central Arkansas,45.41545,centralarkansas,ASUN,-0.6943318085721755,45.40250268210116
Folabomi Fayemi,Lafayette,45.4104500000001,lafayette,Patriot,-0.6943318085721755,45.39753992756018
Luke Kinkade,William & Mary,45.4058166666667,williammary,CAA,-0.6943318085721755,45.39294104229421
Jaylen Dorsey,Western Kentucky,45.3795833333333,westernkentucky,CUSA,0.27169505552824263,45.38007278344781
Jamaal Unuakhalu,UC Davis,45.38925,ucdavis,Big West,-0.6943318085721755,45.37649702728441
Dutch Dowdell,Harvard,45.3852333333333,harvard,Ivy League,-0.6943318085721755,45.37250997620198
Jon O'Neill,New Hampshire,45.3643333333333,newhampshire,AEC,-0.6943318085721755,45.35176331017626
George Natsvishvili,North Dakota,45.35275,northdakota,Summit League,-0.6943318085721755,45.340264407096285
Cole McCabe,Rider,45.3443333333334,rider,MAAC,-0.6943318085721755,45.33190884306142
Parker Robison,Chattanooga,45.3402,chattanooga,SoCon,-0.6943318085721755,45.32780544090509
Caleb Evans,Tarleton St.,45.3114333333333,tarletonst,WAC,-0.09056501850941416,45.308062916871194
Jeffery Armstrong,Southern Miss,45.3084166666667,southernmiss,Sun Belt,-0.09056501850941416,45.30505221349479
Redek Born,Northern Iowa,45.2777333333333,northerniowa,MVC,0.27169505552824263,45.278194469184484
Josh Reed,Drexel,45.2801666666667,drexel,CAA,-0.6943318085721755,45.2682012459512
Kerwin Prince,New Orleans,45.2679,neworleans,Southland,-0.6943318085721755,45.25602098647428
Kyle Braun,Pepperdine,45.2405666666666,pepperdine,WCC,0.6339551295658994,45.24226047479334
Zahree Harrison,Coppin St.,45.2530666666666,coppinst,MEAC,-0.6943318085721755,45.24129156419438
Trey Lewis,Florida A&M,45.24525,floridaam,SWAC,-0.6943318085721755,45.23352940217928
Esyah Pippa-White,Milwaukee,45.24435,milwaukee,Horizon,-0.6943318085721755,45.23263566657916
Ben Estis,Ohio,45.2362833333333,ohio,MAC,-0.6943318085721755,45.2246250444664
Declan Ryan,Holy Cross,45.23145,holycross,Patriot,-0.6943318085721755,45.21982520282879
Quin Gorman,Stony Brook,45.2136833333333,stonybrook,CAA,-0.6943318085721755,45.20218107702078
Josh Ahayere,Colgate,45.2057500000001,colgate,Patriot,-0.6943318085721755,45.19430217299233
Jonathan Griman,Cal Baptist,45.1924166666667,calbaptist,WAC,-0.09056501850941416,45.189276043746126
Kaelin Thomas,Le Moyne,45.2002166666667,lemoyne,NEC,-0.6943318085721755,45.188806697677414
Antoni Siewruk,New Hampshire,45.19415,newhampshire,AEC,-0.6943318085721755,45.182781438718784
Bradley Colbert,Xavier,45.1612166666667,xavier,Big East,2.0829954257165264,45.167572300837115
Jeremiah Nyarko,Stony Brook,45.1604666666667,stonybrook,CAA,-0.6943318085721755,45.14932612696023
Jaxon Smith,Utah St.,45.1288833333333,utahst,Mountain West,1.2377219196286608,45.132404066851834
Jarren Cook,UT Arlington,45.1195666666667,utarlington,WAC,-0.09056501850941416,45.116561235548794
Mario Davis,Texas Southern,45.1251333333334,texassouthern,SWAC,-0.6943318085721755,45.11422857678355
Cal Liston,VMI,45.1218833333333,vmi,SoCon,-0.6943318085721755,45.111000090114246
Malachi McReed,Southern,45.1116833333334,southern,SWAC,-0.6943318085721755,45.100867418939316
Ryan Pettis,Fordham,45.0935,fordham,A10,0.6339551295658994,45.09505011399352
Sabien Cain,Cal St. Northridge,45.1014166666667,calstnorthridge,Big West,-0.6943318085721755,45.090668230782846
Marko Ljubicic,Manhattan,45.10135,manhattan,MAAC,-0.6943318085721755,45.09060200133784
Josh Ozabor,Bryant,45.0967833333333,bryant,AEC,-0.6943318085721755,45.08606525519887
Miles Keeffe,Vanderbilt,45.0657666666667,vanderbilt,SEC,2.0829954257165264,45.07176343995085
Miles Rose,St. Bonaventure,45.0569833333333,stbonaventure,A10,0.6339551295658994,45.05849911719603
Connor Christensen,Dartmouth,45.0494166666667,dartmouth,Ivy League,-0.6943318085721755,45.039005556012626
Cam Cole,Navy,45.0489,navy,Patriot,-0.6943318085721755,45.038492203875535
Tyler Ode,Toledo,45.0316,toledo,MAC,-0.6943318085721755,45.02130276804519
Braylen Smith,The Citadel,45.0258833333333,thecitadel,SoCon,-0.6943318085721755,45.0156224579724
Godslove Nwabude,Eastern Michigan,44.9945,easternmichigan,MAC,-0.6943318085721755,44.984437141513624
James Cooper,Oregon,44.9741589622937,oregon,Big Ten,2.0829954257165264,44.97982469148232
Eli Yofan,Miami OH,44.9733833333333,miamioh,MAC,-0.6943318085721755,44.96345222176865
Sammy Howlin,Utah Tech,44.9394166666667,utahtech,WAC,-0.09056501850941416,44.93672824031509
Mitch Fischer,Navy,44.9462833333333,navy,Patriot,-0.6943318085721755,44.93651955230177
Jamar Livingston,Western Carolina,44.93375,westerncarolina,SoCon,-0.6943318085721755,44.924062946095006
Kaia Berridge,Evansville,44.9180666666666,evansville,Evansville,-0.6943318085721755,44.9084750377461
Patrick Haigh,Mount St. Mary's,44.9149,mountstmarys,MAAC,-0.6943318085721755,44.905327559773845
Robert Jeter IV,Southern Utah,44.8817333333333,southernutah,WAC,-0.09056501850941416,44.879141327635075
Joe Few,Gonzaga,44.8643333333333,gonzaga,WCC,0.6339551295658994,44.86567662709966
TJ Ford Jr.,Incarnate Word,44.8715833333333,incarnateword,Southland,-0.6943318085721755,44.86227072831503
Hunter Schenck,Utah Tech,44.858,utahtech,WAC,-0.09056501850941416,44.85544696484933
Markell Petro,Mississippi Valley St.,44.8634166666667,mississippivalleyst,SWAC,-0.6943318085721755,44.85415249937885
Blake Muschalek,Auburn,44.8351,auburn,SEC,2.0829954257165264,44.8402875951445
J.C. Riley,Northwestern St.,44.8350666666666,northwesternst,Southland,-0.6943318085721755,44.825969301938876
Evan van der Plas,Canisius,44.8295333333333,canisius,MAAC,-0.6943318085721755,44.82046828216596
Jalen Bouknight,Lindenwood,44.8206833333334,lindenwood,OVC,-0.6943318085721755,44.81166980009692
Ramzi Salem,Valparaiso,44.8016166666666,valparaiso,MVC,0.27169505552824263,44.80196027008671
Blake Goodman,Eastern Illinois,44.7867,easternillinois,OVC,-0.6943318085721755,44.77788242041075
Caleb Surgers,Delaware St.,44.7827166666667,delawarest,MEAC,-0.6943318085721755,44.773921861978195
Mason Lee,North Florida,44.7805,northflorida,ASUN,-0.6943318085721755,44.771717851668846
Micah Caster,Louisiana Monroe,44.7617333333333,louisianamonroe,Sun Belt,-0.09056501850941416,44.75933423978239
Donovan Hunter,Kent St.,44.7453,kentst,MAC,-0.6943318085721755,44.736717155545826
Asher Boney,Southeastern Louisiana,44.7301166666667,southeasternlouisiana,Southland,-0.6943318085721755,44.721618822099515
Max Sims,Binghamton,44.7040833333334,binghamton,AEC,-0.6943318085721755,44.69572987932022
Michael Katsock,Davidson,44.6895,davidson,A10,0.6339551295658994,44.69069890352625
Grant Kemp,New Orleans,44.6976333333333,neworleans,Southland,-0.6943318085721755,44.689315390832284
Nestor Dyachok,North Florida,44.69305,northflorida,ASUN,-0.6943318085721755,44.6847572285967
Jovan Ristic,Loyola Marymount,44.6564,loyolamarymount,WCC,0.6339551295658994,44.65757282590447
Quinton Webb,New Mexico,44.6548333333333,newmexico,Mountain West,1.2377219196286608,44.65743760754122
Aleks Szymczyk,Charlotte,44.6514166666667,charlotte,AAC,0.6339551295658994,44.65258560057552
Miles Hall,Florida A&M,44.6603,floridaam,SWAC,-0.6943318085721755,44.652185565581966
Freddie Cooper,Cal St. Fullerton,44.6535333333333,calstfullerton,Big West,-0.6943318085721755,44.64545541454185
Tommy Conniff,Lehigh,44.6476833333333,lehigh,Patriot,-0.6943318085721755,44.639636892290845
Alpha Chibambe,UMBC,44.6306833333333,umbc,AEC,-0.6943318085721755,44.6227278874211
Kevin Kogbara,Delaware,44.6283,delaware,CAA,-0.6943318085721755,44.62035725444408
Keaton Kutcher,Illinois,44.6053166666667,illinois,Big Ten,2.0829954257165264,44.60977623946047
Javarzia Belton,Delaware St.,44.5950333333333,delawarest,MEAC,-0.6943318085721755,44.58726640816975
Neal Begovich,Duke,44.5528833333334,duke,ACC,1.7207353516788697,44.55638468873433
Kareem Watson,Delaware St.,44.5431333333333,delawarest,MEAC,-0.6943318085721755,44.535635338989856
CJ Delancy,Chicago St.,44.5359833333333,chicagost,NEC,-0.6943318085721755,44.528521879351345
Brewer Carruth,Southern Miss,44.5110166666666,southernmiss,Sun Belt,-0.09056501850941416,44.5089883412681
Tyson Oghene,Canisius,44.4756333333333,canisius,MAAC,-0.6943318085721755,44.46847544132585
Dhiaukuei Manyiel Dut,Georgia St.,44.46825,georgiast,Sun Belt,-0.09056501850941416,44.46628071066311
Lazar Grbovic,Eastern Illinois,44.4517333333334,easternillinois,OVC,-0.6943318085721755,44.44469327620866
Grant Strong,Tennessee Tech,44.4309333333333,tennesseetech,OVC,-0.6943318085721755,44.423994737004485
Rob Dockery,Texas A&M,44.4177666666667,texasam,SEC,2.0829954257165264,44.42168670785847
Matar Wade,Morgan St.,44.4265,morganst,MEAC,-0.6943318085721755,44.41958289854331
Ma'Kye Taylor,Albany,44.41615,albany,AEC,-0.6943318085721755,44.40928290213502
Jacob Warren,Fairleigh Dickinson,44.40105,fairleighdickinson,NEC,-0.6943318085721755,44.394255408240966
Evan Williams,Prairie View A&M,44.3847166666667,prairieviewam,SWAC,-0.6943318085721755,44.377999909522615
Cory Curtis Jr.,Long Beach St.,44.35505,longbeachst,Big West,-0.6943318085721755,44.34847304666338
Zane Adnan,Albany,44.353,albany,AEC,-0.6943318085721755,44.34643263281825
Christian Fussell,Middle Tennessee,44.33445,middletennessee,CUSA,0.27169505552824263,44.334700117577036
Seryee Lewis,Western Michigan,44.3411666666667,westernmichigan,MAC,-0.6943318085721755,44.334654446833454
Ben Nacey,Old Dominion,44.3278833333333,olddominion,Sun Belt,-0.09056501850941416,44.326099510963466
Anthony Gause,Charleston Southern,44.3130833333333,charlestonsouthern,Big South,-0.6943318085721755,44.306700717720005
JC Shirer Jr.,Liberty,44.3032,liberty,CUSA,0.27169505552824263,44.30344457415347
Mason Hanback,Southeast Missouri St.,44.3059166666667,southeastmissourist,OVC,-0.6943318085721755,44.299566839323944
Isaac Gard,Wisconsin,44.2900833333334,wisconsin,Big Ten,2.0829954257165264,44.293662876948744
Jon Mani,Denver,44.29355,denver,Summit League,-0.6943318085721755,44.28725647938009
Osa Obasohan,Hawaii,44.2828166666667,hawaii,Big West,-0.6943318085721755,44.27657173751126
Malachi Arrington,NJIT,44.2758666666667,njit,AEC,-0.6943318085721755,44.269653063559794
Alex Leiba,Pepperdine,44.26365,pepperdine,WCC,0.6339551295658994,44.264542461596136
JC Brooks,Tennessee St.,44.2638333333334,tennesseest,OVC,-0.6943318085721755,44.25767371340339
Jakai Sanders,Saint Peter's,44.2624666666667,saintpeters,MAAC,-0.6943318085721755,44.256313157368176
Colby Tanner,Abilene Christian,44.2547,abilenechristian,WAC,-0.09056501850941416,44.25300794434598
Corbin Zentner,Cornell,44.2447166666667,cornell,Ivy League,-0.6943318085721755,44.238642143750305
Jaylen Colon,Alabama A&M,44.2318,alabamaam,SWAC,-0.6943318085721755,44.22578251627863
Jerrell Barron Jr.,Brown,44.22665,brown,Ivy League,-0.6943318085721755,44.220655155543355
Mathok Majok,Oral Roberts,44.2237333333333,oralroberts,Summit League,-0.6943318085721755,44.217751284518556
Tyriek Weeks,Rider,44.2124,rider,MAAC,-0.6943318085721755,44.2064674935994
Paul Bizimana,Cal Poly,44.1908166666666,calpoly,Big West,-0.6943318085721755,44.184977729886185
Duncan Reid,Southern Utah,44.1795833333333,southernutah,WAC,-0.09056501850941416,44.17798204541707
Terrell Gaines,Austin Peay,44.15655,austinpeay,ASUN,-0.6943318085721755,44.15085753174034
Taku Youngblood,Gardner Webb,44.15475,gardnerwebb,Big South,-0.6943318085721755,44.149065155203985
Dominic Muncey,San Diego,44.1313166666666,sandiego,WCC,0.6339551295658994,44.132126153182725
Roee Oselka,Green Bay,44.1218333333334,greenbay,Horizon,-0.6943318085721755,44.11628666774347
Alex Raiford,Chicago St.,44.0858166666666,chicagost,NEC,-0.6943318085721755,44.08041853617732
Omar Adegbola,Baylor,44.0730333333333,baylor,B12,1.7207353516788697,44.07551316843286
Jackson Gaffney,San Diego,44.0730928571428,sandiego,WCC,0.6339551295658994,44.073867575014496
Wisler Sanon,Saint Francis,44.0707166666667,saintfrancis,NEC,-0.6943318085721755,44.06537998996365
Win Miller,Belmont,44.0641083333334,belmont,MVC,0.27169505552824263,44.06431325198733
Sawyer Mayhugh,Queens,44.0186666666667,queens,ASUN,-0.6943318085721755,44.01353814743734
Karim Elgizawy,Tarleton St.,44.0069166666667,tarletonst,WAC,-0.09056501850941416,44.005511261155526
Steven Tipton,Northern Illinois,44.0104666666666,northernillinois,MAC,-0.6943318085721755,44.00537042502497
Jack Hoth,Oakland,44.0104,oakland,Horizon,-0.6943318085721755,44.00530402020585
Cham Okey,SIU Edwardsville,43.9715333333333,siuedwardsville,OVC,-0.6943318085721755,43.9665884474126
Adam Comer,Charleston,43.9562166666667,charleston,CAA,-0.6943318085721755,43.95133047136005
Presley Patterson,Auburn,43.9440833333333,auburn,SEC,2.0829954257165264,43.94684301329569
Demajion Topps,Morgan St.,43.9340833333333,morganst,MEAC,-0.6943318085721755,43.929281103407746
Parby Kabamba,Marist,43.9205666666667,marist,MAAC,-0.6943318085721755,43.915815224766995
Jacob Koch,Iowa,43.8954166666667,iowa,Big Ten,2.0829954257165264,43.89807249802689
David Burnett,Navy,43.8852166666667,navy,Patriot,-0.6943318085721755,43.88059630933277
Isaiah Griffin,Eastern Illinois,43.86505,easternillinois,OVC,-0.6943318085721755,43.86050330396238
Omar Harris,Campbell,43.8619833333333,campbell,CAA,-0.6943318085721755,43.85744776778757
Caleb Mackrey,Marist,43.8065333333334,marist,MAAC,-0.6943318085721755,43.802195820750725
Hayden Tibbits,St. Thomas,43.8035833333333,stthomas,Summit League,-0.6943318085721755,43.79925618835614
Houston Emory,Delaware,43.7933833333333,delaware,CAA,-0.6943318085721755,43.789091904985355
Jayden Mott,Northern Illinois,43.7753,northernillinois,MAC,-0.6943318085721755,43.77107139606173
Jackson Peakes,Rice,43.7669666666667,rice,AAC,0.6339551295658994,43.76757524725427
Chidube Ekwommadu,Fairleigh Dickinson,43.7686166666667,fairleighdickinson,NEC,-0.6943318085721755,43.76441112151574
Trey Hall,Maryland Eastern Shore,43.7244,marylandeasternshore,MEAC,-0.6943318085721755,43.72034484812379
Lase Olalere,Charleston Southern,43.7024333333334,charlestonsouthern,Big South,-0.6943318085721755,43.69845150963701
Xavier Sykes,Southern Utah,43.6894166666667,southernutah,WAC,-0.09056501850941416,43.68832748414438
Ryan Hurst,Detroit Mercy,43.6656833333333,detroitmercy,Horizon,-0.6943318085721755,43.6618221506922
Troy Cicero Jr.,Loyola MD,43.648733333333404,loyolamd,Patriot,-0.6943318085721755,43.64492694115432
Arop Arop,Columbia,43.6392166666667,columbia,Ivy League,-0.6943318085721755,43.635440802636026
Jabari West,Central Arkansas,43.6184833333334,centralarkansas,ASUN,-0.6943318085721755,43.614773398578045
Keyishon Miller,Sacred Heart,43.6178333333334,sacredheart,MAAC,-0.6943318085721755,43.61412545267255
Christian Hughes,Little Rock,43.6147166666667,littlerock,OVC,-0.6943318085721755,43.61101862432577
Gehrig Normand,Michigan St.,43.59215,michiganst,Big Ten,2.0829954257165264,43.594218180356265
Connor Mancell,Central Arkansas,43.5800833333333,centralarkansas,ASUN,-0.6943318085721755,43.576493419478865
Ivan Matlekovic,High Point,43.56275,highpoint,Big South,-0.6943318085721755,43.55921338197558
Lamont Evans IV,McNeese St.,43.5606666666667,mcneesest,Southland,-0.6943318085721755,43.557136417759224
Trey O'Neil,Elon,43.5458333333333,elon,CAA,-0.6943318085721755,43.54234820613791
Brennan Chatman,Radford,43.54115,radford,Big South,-0.6943318085721755,43.53767903682215
Pasha Goodarzi,San Jose St.,43.53105,sanjosest,Mountain West,1.2377219196286608,43.5321581777823
Riccardo Greppi,Wisconsin,43.5187833333333,wisconsin,Big Ten,2.0829954257165264,43.52072408708574
Blake Ammons,UMKC,43.5160833333334,umkc,Summit League,-0.6943318085721755,43.512687512377134
Pavle Misic,Utah Tech,43.4971666666667,utahtech,WAC,-0.09056501850941416,43.49624311315499
Peter Kramer,Lehigh,43.4869833333333,lehigh,Patriot,-0.6943318085721755,43.483673342281946
Ben Murphy,Maryland,43.4792666666666,maryland,Big Ten,2.0829954257165264,43.481141061797466
Xavier Nesbitt,Harvard,43.4822333333334,harvard,Ivy League,-0.6943318085721755,43.47893721011935
Alex Doyle,Stetson,43.4529666666666,stetson,ASUN,-0.6943318085721755,43.449755114417265
Jose Cuello,Maryland Eastern Shore,43.4453166666667,marylandeasternshore,MEAC,-0.6943318085721755,43.44212697348104
"Peter Fuchs, Jr.",Detroit Mercy,43.409,detroitmercy,Horizon,-0.6943318085721755,43.40591269318091
Harrison Reede,Incarnate Word,43.4061333333333,incarnateword,Southland,-0.6943318085721755,43.40305401151163
Josh Akpovwa,Incarnate Word,43.3659666666667,incarnateword,Southland,-0.6943318085721755,43.36299774971872
Bryce Roberts,Texas Southern,43.34525,texassouthern,SWAC,-0.6943318085721755,43.34233695557487
Michael Brown,Chicago St.,43.34415,chicagost,NEC,-0.6943318085721755,43.34123990202762
Kycen Pruett,Marshall,43.3016,marshall,Sun Belt,-0.09056501850941416,43.30082637562087
Caleb Crawford,Maine,43.3006333333333,maine,AEC,-0.6943318085721755,43.29783817427571
Greg Moore,Mississippi Valley St.,43.2932333333333,mississippivalleyst,SWAC,-0.6943318085721755,43.2904574062271
Jevon Hill,South Dakota,43.2824166666667,southdakota,Summit League,-0.6943318085721755,43.27966868840106
Chase Kuiper,Detroit Mercy,43.2636,detroitmercy,Horizon,-0.6943318085721755,43.26090018299593
Louis Daoust,Tennessee St.,43.2407333333334,tennesseest,OVC,-0.6943318085721755,43.238091264534155
Blake Smith,Northwestern,43.2199666666667,northwestern,Big Ten,2.0829954257165264,43.22144357112776
John Shanu II,Eastern Michigan,43.22355,easternmichigan,MAC,-0.6943318085721755,43.220950767917756
Chaydon Stone,UMBC,43.2139166666667,umbc,AEC,-0.6943318085721755,43.21134124126235
Dante DePante,Youngstown St.,43.1868166666667,youngstownst,Horizon,-0.6943318085721755,43.18430741473636
Cade Brazier,Southern Utah,43.1808666666667,southernutah,WAC,-0.09056501850941416,43.180176774846586
Sekou Kalle,Eastern Illinois,43.1798166666667,easternillinois,OVC,-0.6943318085721755,43.17732431709527
Joshua Bonga,Fresno St.,43.1446666666667,fresnost,Mountain West,1.2377219196286608,43.145442463567804
Eze Wali,The Citadel,43.0679833333334,thecitadel,SoCon,-0.6943318085721755,43.06575060070932
Max Sheldon,UC Santa Barbara,43.05715,ucsantabarbara,Big West,-0.6943318085721755,43.05494139100357
Eddiean Tirado,SIU Edwardsville,43.0485,siuedwardsville,OVC,-0.6943318085721755,43.04631052480975
Coleman Lemke,Portland,43.0231166666667,portland,WCC,0.6339551295658994,43.023425882303336
Anastasios Rozakeas,Florida St.,43.00255,floridast,ACC,1.7207353516788697,43.003519289701934
Colin Hawkins,Gardner Webb,43.0005166666667,gardnerwebb,Big South,-0.6943318085721755,42.998431284167786
Preston Clark,Texas,42.9792416666667,texas,SEC,2.0829954257165264,42.98040495735667
Mabor Majak,Coastal Carolina,42.9716333333333,coastalcarolina,Sun Belt,-0.09056501850941416,42.97107354813394
Liam Lloyd,Arizona,42.9439999999999,arizona,B12,1.7207353516788697,42.94491243991379
Garrett Brennan,Loyola MD,42.9289166666667,loyolamd,Patriot,-0.6943318085721755,42.9269802641812
Ty Blake,Illinois St.,42.8554833333333,illinoisst,MVC,0.27169505552824263,42.85555245995086
Trey Alfonso,Southern Miss,42.7992166666667,southernmiss,Sun Belt,-0.09056501850941416,42.79875065185854
Carson Prost,Eastern Illinois,42.76225,easternillinois,OVC,-0.6943318085721755,42.76063201038369
Mason McBride,Houston Christian,42.7609333333333,houstonchristian,Southland,-0.6943318085721755,42.759317706032846
RJ Nance,UT Rio Grande Valley,42.7575833333333,utriograndevalley,Southland,-0.6943318085721755,42.75597370590356
Kendall Hailey,Army,42.75635,army,Patriot,-0.6943318085721755,42.754742577655904
Precious Idiaru,Longwood,42.7377,longwood,Big South,-0.6943318085721755,42.73612567219282
Sam Klores,Brown,42.7139333333333,brown,Ivy League,-0.6943318085721755,42.71240050418661
Lucas Orchard,Monmouth,42.6764833333333,monmouth,CAA,-0.6943318085721755,42.675014375829186
DeMarion Yap,UNLV,42.656,unlv,Mountain West,1.2377219196286608,42.65646212542043
Kendal Parker,Mississippi Valley St.,42.6428166666667,mississippivalleyst,SWAC,-0.6943318085721755,42.64140356226329
John Seay-Oliver,South Carolina St.,42.50625,southcarolinast,MEAC,-0.6943318085721755,42.505048692256445
Nikola Milosevic,Little Rock,42.4622833333333,littlerock,OVC,-0.6943318085721755,42.46114532340229
Jac Mani,UC Davis,42.4537666666666,ucdavis,Big West,-0.6943318085721755,42.45264065028711
Jared McGregor,BYU,42.4363833333333,byu,B12,1.7207353516788697,42.43689438121047
Onyx Pastoriza,FIU,42.3852333333333,fiu,CUSA,0.27169505552824263,42.38527318138227
Jerome Beya,Bethune Cookman,42.3858,bethunecookman,SWAC,-0.6943318085721755,42.3847666400044
Stephan Snagg,Binghamton,42.3718238095238,binghamton,AEC,-0.6943318085721755,42.37080883841344
Cameron Piggee,NJIT,42.3666333333334,njit,AEC,-0.6943318085721755,42.36562513454884
Ian Imegwu,Cornell,42.3570129049112,cornell,Ivy League,-0.6943318085721755,42.356017177293324
Gloire Goma,Cal St. Bakersfield,42.3188833333333,calstbakersfield,Big West,-0.6943318085721755,42.31793600508556
C.J. Ford,Northern Arizona,42.29705,northernarizona,Big Sky,-0.6943318085721755,42.29612965395366
Daniel Macgregor,Stetson,42.2688,stetson,ASUN,-0.6943318085721755,42.267913786303644
Walt Andrews Jr.,NJIT,42.25135,njit,AEC,-0.6943318085721755,42.250484435087905
Mason Whittaker,American,42.2320833333333,american,Patriot,-0.6943318085721755,42.23124018529066
Jackson Porch,Troy,42.2237,troy,Sun Belt,-0.09056501850941416,42.223469516200126
Charles McClennehan Jr.,Mercyhurst,42.21775,mercyhurst,NEC,-0.6943318085721755,42.21692327123858
Jaylen Murphy,Toledo,42.2051499999999,toledo,MAC,-0.6943318085721755,42.20433752477024
David Pickles,UC Santa Barbara,42.2022373838722,ucsantabarbara,Big West,-0.6943318085721755,42.20142817962065
Kam Roberts,The Citadel,42.1822166666667,thecitadel,SoCon,-0.6943318085721755,42.18142970531646
Ralph Martino Jr.,Maryland Eastern Shore,42.1321833333333,marylandeasternshore,MEAC,-0.6943318085721755,42.13145014039953
Vytautas Zygas,Old Dominion,42.11785,olddominion,Sun Belt,-0.09056501850941416,42.117651387089055
Tytan Newton,Morgan St.,42.1052666666666,morganst,MEAC,-0.6943318085721755,42.10456134280144
