Name,School,Rating,team_key,team_id,conference_id,conf_z,Rating_conf
Noelani Cornfield,Buffalo Bulls,72.6809,buffalobulls,2084,14,-0.06421715182798006,71.634234993526
Britt Prince,Nebraska Cornhuskers,69.505,nebraskacornhuskers,158,7,1.8898677492822935,71.517205718127
Isabel Grimes,Montevallo Falcons,71.8921999999999,montevallofalcons,NA,NA,0,71.3144360940324
S'Mya Nichols,Kansas Jayhawks,69.5308166666666,kansasjayhawks,2305,8,1.627414016520187,71.29775931506946
Emilee Hope,Oakland City Mighty Oaks,71.8274833333333,oaklandcitymightyoaks,NA,NA,0,71.25373243911851
Amelia Hassett,Kentucky Wildcats,69.2523166666667,kentuckywildcats,96,23,2.220381999275397,71.20542339500493
Kendall Bostic,Illinois Fighting Illini,69.2269833333333,illinoisfightingillini,356,7,1.8898677492822935,71.17423688358286
Ber'Nyah Mayo,St. John's Red Storm,69.8655333333333,stjohnsredstorm,2599,4,1.1815976661979184,71.16312782477497
Jorie Allen,DePaul Blue Demons,69.8564,depaulbluedemons,305,4,1.1815976661979184,71.1526239353226
Anaya James,Pacific Tigers,71.0660666666666,pacifictigers,279,29,0.15617675887640683,71.14802053905069
Elise Williams,Wake Forest Demon Deacons,69.25975,wakeforestdemondeacons,154,2,1.7410828106998104,71.09987598521441
En'Dya Buford,Old Dominion Monarchs,72.0137333333333,olddominionmonarchs,295,27,-0.06224989283771565,71.05039095129547
Mikayla Blakes,Vanderbilt Commodores,69.1082333333333,vanderbiltcommodores,238,23,2.220381999275397,71.02822345259699
Teonni Key,Kentucky Wildcats,69.0651333333334,kentuckywildcats,96,23,2.220381999275397,70.97529866866904
Adalia McKenzie,Illinois Fighting Illini,69.0546833333333,illinoisfightingillini,356,7,1.8898677492822935,70.96247218601638
Ronnie Porter,Wisconsin Badgers,69.0056833333333,wisconsinbadgers,275,7,1.8898677492822935,70.90235810984217
Hannah Stines,Washington Huskies,68.9916666666667,washingtonhuskies,264,7,1.8898677492822935,70.88517106536523
Aziaha James,NC State Wolfpack,69.03605,ncstatewolfpack,152,2,1.7410828106998104,70.82794759354219
Hannah Spainhour,Emory & Henry Wasps,71.3192999999999,emoryhenrywasps,NA,NA,0,70.77636101471718
Karly Weathers,Alabama Crimson Tide,68.8848833333333,alabamacrimsontide,333,23,2.220381999275397,70.75436365104676
Naudia Evans,Loyola Marymount Lions,70.6573666666667,loyolamarymountlions,2351,29,0.15617675887640683,70.73567367502575
Delaney Gibb,BYU Cougars,69.0576166666667,byucougars,252,8,1.627414016520187,70.7285205677068
Jerkaila Jordan,Mississippi State Bulldogs,68.84305,mississippistatebulldogs,344,23,2.220381999275397,70.70318056344892
Tuti Jones,Belmont Bruins,70.3272166666667,belmontbruins,2057,18,0.3818613853103341,70.68518874719534
Paige Meyer,South Dakota State Jackrabbits,71.1662833333333,southdakotastatejackrabbits,NA,NA,0,70.63238161755751
Yvonne Ejim,Gonzaga Bulldogs,70.5548166666667,gonzagabulldogs,2250,29,0.15617675887640683,70.63222753673894
Trinity San Antonio,Grand Canyon Lopes,73.4222166666667,grandcanyonlopes,2253,30,-0.3067245555951177,70.61136902086528
Khadija Faye,Pittsburgh Panthers,68.827,pittsburghpanthers,221,2,1.7410828106998104,70.57468035156462
Julia Ayrault,Michigan State Spartans,68.70055,michiganstatespartans,127,7,1.8898677492822935,70.52909177797181
Derrica McCall,Shorter Hawks,71.0381166666666,shorterhawks,NA,NA,0,70.51170006620468
Emma Ronsiek,Colorado State Rams,71.0313999999999,coloradostaterams,NA,NA,0,70.50537354848359
Flau'jae Johnson,LSU Tigers,68.6799333333333,lsutigers,99,23,2.220381999275397,70.5039380438874
Malene Pedersen,Wyoming Cowgirls,71.0194666666666,wyomingcowgirls,NA,NA,0,70.49413286498279
Molly Mogensen,Creighton Bluejays,69.2080333333333,creightonbluejays,156,4,1.1815976661979184,70.40966046351865
Stailee Heard,Oklahoma State Cowgirls,68.7770333333333,oklahomastatecowgirls,197,8,1.627414016520187,70.39284927556149
Zyanna Walker,Kansas State Wildcats,68.7587666666666,kansasstatewildcats,2306,8,1.627414016520187,70.37104347333431
Kirsten Lewis-Williams,Buffalo Bulls,71.2674833333333,buffalobulls,2084,14,-0.06421715182798006,70.36784912297082
Elena Bosgana,Stanford Cardinal,68.6438166666667,stanfordcardinal,24,2,1.7410828106998104,70.35341988459055
Latasha Lattimore,Virginia Cavaliers,68.6317666666667,virginiacavaliers,258,2,1.7410828106998104,70.33888685339988
Madison Conner,TCU Horned Frogs,68.7161,tcuhornedfrogs,2628,8,1.627414016520187,70.32013255082286
Asia Avinger,Georgia Lady Bulldogs,68.52045,georgialadybulldogs,61,23,2.220381999275397,70.30963880176569
Leah Earnest,Valparaiso Beacons,69.9518166666666,valparaisobeacons,2674,18,0.3818613853103341,70.294786638757
Talaysia Cooper,Tennessee Lady Volunteers,68.4756999999999,tennesseeladyvolunteers,2633,23,2.220381999275397,70.25520876853732
Emme Shearer,Portland Pilots,70.1708,portlandpilots,2501,29,0.15617675887640683,70.24492151249792
Chloe Clardy,Stanford Cardinal,68.5511,stanfordcardinal,24,2,1.7410828106998104,70.24166663979702
Avery Brittingham,UT Arlington Mavericks,72.9056833333333,utarlingtonmavericks,250,30,-0.3067245555951177,70.23966769691883
Halle Vice,Marquette Golden Eagles,69.0311166666667,marquettegoldeneagles,269,4,1.1815976661979184,70.20784087631156
Jaloni Cambridge,Ohio State Buckeyes,68.4320666666667,ohiostatebuckeyes,194,7,1.8898677492822935,70.20217435414978
Zahirah Walton,George Mason Patriots,69.9701999999999,georgemasonpatriots,2244,3,0.21493314091272497,70.11316251675899
DeYona Gaston,Auburn Tigers,68.3559166666666,auburntigers,2,23,2.220381999275397,70.1097055182424
Lexi Donarski,North Carolina Tar Heels,68.4237833333334,northcarolinatarheels,153,2,1.7410828106998104,70.08846549981078
Carys Baker,Virginia Tech Hokies,68.4185666666666,virginiatechhokies,259,2,1.7410828106998104,70.0821945376282
Kylie Horstmeyer,San Diego Toreros,69.9596666666667,sandiegotoreros,301,29,0.15617675887640683,70.032023782877
Darianna Littlepage-Buggs,Baylor Bears,68.4336166666666,baylorbears,239,8,1.627414016520187,69.9838502252408
Anna Miller,Drake Bulldogs,69.6248666666667,drakebulldogs,2181,18,0.3818613853103341,69.95515007262432
Lachelle Austin,Ball State Cardinals,70.7936166666666,ballstatecardinals,2050,14,-0.06421715182798006,69.93973983639152
Deja Kelly,Oregon Ducks,68.12445,oregonducks,2483,7,1.8898677492822935,69.82931921756767
Amari Whiting,BYU Cougars,68.2963333333333,byucougars,252,8,1.627414016520187,69.82090845914315
Anhelica Shanrock,Dickinson State (ND) Blue Hawks,70.2469333333333,dickinsonstatendbluehawks,NA,NA,0,69.765047990141
Kiki Iriafen,USC Trojans,68.05125,usctrojans,30,7,1.8898677492822935,69.740861034014
Kennedy Todd-Williams,Ole Miss Rebels,68.0444,olemissrebels,145,23,2.220381999275397,69.73258837322132
Ava Learn,Murray State Racers,69.3936,murraystateracers,93,18,0.3818613853103341,69.71511928266361
Bella Vinson,Lipscomb Bisons,70.1815,lipscombbisons,NA,NA,0,69.70317059962093
Ryley Goebel,Northern Iowa Panthers,69.3369833333333,northerniowapanthers,2460,18,0.3818613853103341,69.65638323484416
Nevaeh Thomas,Illinois State Redbirds,69.3325833333333,illinoisstateredbirds,2287,18,0.3818613853103341,69.65181895462274
Gabriela Jaquez,UCLA Bruins,67.9710333333334,uclabruins,26,7,1.8898677492822935,69.6440398618496
Essence Cody,Alabama Crimson Tide,67.9618,alabamacrimsontide,333,23,2.220381999275397,69.63290304512209
Peyton McDaniel,James Madison Dukes,70.4352833333333,jamesmadisondukes,256,27,-0.06224989283771565,69.62490201789103
Skylar Forbes,Marquette Golden Eagles,68.50055,marquettegoldeneagles,269,4,1.1815976661979184,69.60486819034043
Alice Recanati,Eastern Kentucky Colonels,70.0637666666667,easternkentuckycolonels,NA,NA,0,69.59178740311017
Liz Smith,Pacific Tigers,69.49895,pacifictigers,279,29,0.15617675887640683,69.56756361550627
Taylor Thierry,Ohio State Buckeyes,67.8878333333333,ohiostatebuckeyes,194,7,1.8898677492822935,69.54374564820976
Paige Kohler,Bowling Green Falcons,70.3495,bowlinggreenfalcons,189,14,-0.06421715182798006,69.5369561257701
Mila Holloway,Michigan Wolverines,67.8785666666667,michiganwolverines,130,7,1.8898677492822935,69.5325830860844
Emani Jefferson,Florida Gulf Coast Eagles,69.9512166666666,floridagulfcoasteagles,NA,NA,0,69.48525054308446
Genesis Bryant,Illinois Fighting Illini,67.8330333333333,illinoisfightingillini,356,7,1.8898677492822935,69.47775725969554
Avery Koenen,North Dakota State Bison,69.9250666666667,northdakotastatebison,NA,NA,0,69.46048964266551
Olivia Olson,Michigan Wolverines,67.8089,michiganwolverines,130,7,1.8898677492822935,69.44871444962348
Shyanne Sellers,Maryland Terrapins,67.75885,marylandterrapins,120,7,1.8898677492822935,69.38851725305786
Katie Collins,Pennsylvania Quakers,69.28445,pennsylvaniaquakers,219,12,0.1841164774285017,69.38233551224417
Kelsey Ransom,Georgetown Hoyas,68.2627333333334,georgetownhoyas,46,4,1.1815976661979184,69.33568501242522
Amellia Bromenschenkel,Purdue Fort Wayne Mastodons,69.7546666666667,purduefortwaynemastodons,NA,NA,0,69.29906788455911
Yaya Felder,Baylor Bears,67.8394166666666,baylorbears,239,8,1.627414016520187,69.28084854789408
Sophie Glancey,Northern Arizona Lumberjacks,69.8008666666666,northernarizonalumberjacks,2464,5,-0.02468095143188219,69.22527734681725
Kayla Williams,California Golden Bears,67.6983,californiagoldenbears,25,2,1.7410828106998104,69.22103604566294
Amy Velasco,Bowling Green Falcons,69.9959333333333,bowlinggreenfalcons,189,14,-0.06421715182798006,69.2152442460358
Maya Hernandez,Loyola Marymount Lions,69.1456833333333,loyolamarymountlions,2351,29,0.15617675887640683,69.21152375131076
Skylar Vann,Oklahoma Sooners,67.5925166666667,oklahomasooners,201,23,2.220381999275397,69.18879449132342
JJ Quinerly,West Virginia Mountaineers,67.7516166666667,westvirginiamountaineers,277,8,1.627414016520187,69.17746371658845
Alasia Smith,Memphis Tigers,69.6197833333333,memphistigers,NA,NA,0,69.17120162452993
Lili Wilken,Alabama-Huntsville Chargers,69.6018666666667,alabamahuntsvillechargers,NA,NA,0,69.1542111034312
Ta'Mia Scott,Middle Tennessee Blue Raiders,69.1009,middletennesseeblueraiders,2393,11,0.1427033440452017,69.15178507789639
Megan Olbrys,Massachusetts Minutewomen,69.01925,massachusettsminutewomen,113,3,0.21493314091272497,69.1472553304712
Alyssa Ustby,North Carolina Tar Heels,67.6254666666667,northcarolinatarheels,153,2,1.7410828106998104,69.1344641726906
Rayah Marshall,USC Trojans,67.4969333333334,usctrojans,30,7,1.8898677492822935,69.0742542104758
Ashtyn Barrett,Alice Lloyd College Eagles,69.5135333333333,alicelloydcollegeeagles,NA,NA,0,69.07042361143529
Taylor Barbot,Charleston Cougars,72.8935833333333,charlestoncougars,232,10,-0.4891651654627686,69.05617074510678
Izzy Higginbottom,Arkansas Razorbacks,67.4738333333334,arkansasrazorbacks,8,23,2.220381999275397,69.04659787789582
Grace Arnolie,Brown Bears,68.94545,brownbears,225,12,0.1841164774285017,69.03951053182541
Anaiyah Tu'ua,California Baptist Lancers,71.23805,californiabaptistlancers,2856,30,-0.3067245555951177,69.00337572527694
Kayla Presley,Texas Lutheran Bulldogs,69.4407833333334,texaslutheranbulldogs,NA,NA,0,69.00139226560597
Laniah Randle,Missouri Tigers,67.4164166666666,missouritigers,142,23,2.220381999275397,68.97789824312595
Amarachi Kimpson,UNLV Lady Rebels,69.4138166666667,unlvladyrebels,NA,NA,0,68.97579824347775
Meghan Mayotte,Ohio Dominican Panthers,69.4010833333333,ohiodominicanpanthers,NA,NA,0,68.96371197357891
Ashlyn Traylor-Walker,Stephen F. Austin Ladyjacks,72.0901166666667,stephenfaustinladyjacks,2617,25,-0.4220080591350636,68.95600821710421
Allyson Fertig,Wyoming Cowgirls,69.3901333333333,wyomingcowgirls,NA,NA,0,68.95331785932305
Lauren Sansano,Texas Lutheran Bulldogs,69.2908,texaslutheranbulldogs,NA,NA,0,68.85900387350706
Sydney Affolter,Iowa Hawkeyes,67.3118,iowahawkeyes,2294,7,1.8898677492822935,68.85287715312859
Jade Hill,St. Thomas-Minnesota Tommies,69.2725,stthomasminnesotatommies,NA,NA,0,68.8416239928182
Jillian Hayes,Cincinnati Bearcats,67.4474166666667,cincinnatibearcats,2132,8,1.627414016520187,68.8202270729588
Emily Mellema,Wyoming Cowgirls,69.1941666666666,wyomingcowgirls,NA,NA,0,68.76721316938047
Destiny Adams,Rutgers Scarlet Knights,67.23815,rutgersscarletknights,164,7,1.8898677492822935,68.7649810281455
Kara Dunn,Georgia Tech Yellow Jackets,67.2994666666667,georgiatechyellowjackets,59,2,1.7410828106998104,68.74808915657135
Kennedy Johnson,Saint Mary's Gaels,68.6771833333333,saintmarysgaels,2608,29,0.15617675887640683,68.73947313174278
Hannah Ronsiek,Colorado State Rams,69.1612833333333,coloradostaterams,NA,NA,0,68.73596870939295
Bella Earle,Abilene Christian Wildcats,70.8456166666667,abilenechristianwildcats,2000,30,-0.3067245555951177,68.70469862205483
Emma Smith,Denver Pioneers,69.11575,denverpioneers,NA,NA,0,68.69269717134259
Ioanna Krimili,California Golden Bears,67.2364833333334,californiagoldenbears,25,2,1.7410828106998104,68.67365006010087
Temira Poindexter,Kansas State Wildcats,67.3079333333333,kansasstatewildcats,2306,8,1.627414016520187,68.65691791740537
Peyton Carter,Tennessee Tech Golden Eagles,72.0144833333333,tennesseetechgoldeneagles,2635,20,-0.46568010292818823,68.64923016357459
Briana Marquez,Northern New Mexico Eagles,69.0315833333333,northernnewmexicoeagles,NA,NA,0,68.61268835781743
Georgia Woolley,Syracuse Orange,67.1785666666666,syracuseorange,183,2,1.7410828106998104,68.60525828393853
Anastasiia Boldyreva,Middle Tennessee Blue Raiders,68.5227166666667,middletennesseeblueraiders,2393,11,0.1427033440452017,68.57022670423082
Amber Tretter,Miami (OH) RedHawks,69.2870166666667,miamiohredhawks,193,14,-0.06421715182798006,68.56746206559437
Elle Ladine,Washington Huskies,67.0530333333334,washingtonhuskies,264,7,1.8898677492822935,68.54448653003323
Molly Heard,Lipscomb Bisons,68.9505333333333,lipscombbisons,NA,NA,0,68.53561415042124
Sydney Freeman,Purdue Fort Wayne Mastodons,68.9316333333333,purduefortwaynemastodons,NA,NA,0,68.51763731249942
Loyal McQueen,Clemson Tigers,67.0871166666667,clemsontigers,228,2,1.7410828106998104,68.49738294256237
Jayda McNabb,Air Force Falcons,68.8994666666666,airforcefalcons,NA,NA,0,68.48703838519697
Zanai Jones,SMU Mustangs,67.0768833333334,smumustangs,2567,2,1.7410828106998104,68.48532031415832
Nina De Leon Negron,UTSA Roadrunners,68.8829833333333,utsaroadrunners,NA,NA,0,68.4713567456992
Teya Sidberry,Boston College Eagles,67.0648833333333,bostoncollegeeagles,103,2,1.7410828106998104,68.47117744159439
Sydney Shaw,West Virginia Mountaineers,67.1438,westvirginiamountaineers,277,8,1.627414016520187,68.46514005619258
Faith Masonius,Seton Hall Pirates,67.4890833333333,setonhallpirates,2550,4,1.1815976661979184,68.46451549638363
Madison Hayes,NC State Wolfpack,67.0464666666666,ncstatewolfpack,152,2,1.7410828106998104,68.44947673712807
Lee Volker,Marquette Golden Eagles,67.4727333333333,marquettegoldeneagles,269,4,1.1815976661979184,68.44617765115042
Koi Love,UT Arlington Mavericks,70.4927666666667,utarlingtonmavericks,250,30,-0.3067245555951177,68.43371777204966
Kendal Cheesman,Belmont Bruins,68.1438,belmontbruins,2057,18,0.3818613853103341,68.4208646125573
Alexis Markowski,Nebraska Cornhuskers,66.9452666666667,nebraskacornhuskers,158,7,1.8898677492822935,68.41640517049946
Olivia Olsen,Providence Friars,67.4341666666666,providencefriars,2507,4,1.1815976661979184,68.40293380676998
Chance Gray,Ohio State Buckeyes,66.9337166666667,ohiostatebuckeyes,194,7,1.8898677492822935,68.40269010081
Sydney Parrish,Indiana Hoosiers,66.9241833333333,indianahoosiers,84,7,1.8898677492822935,68.39137149711901
Jenna Batsch,Kent State Golden Flashes,69.0782666666667,kentstategoldenflashes,2309,14,-0.06421715182798006,68.37603321796875
Fadima Tall,Princeton Tigers,68.2665500000001,princetontigers,163,12,0.1841164774285017,68.3532795158934
Sabria Dean,Lamar Cardinals,71.1524166666666,lamarcardinals,2320,25,-0.4220080591350636,68.3170770938992
Kilyn McGuff,Butler Bulldogs,67.3450166666667,butlerbulldogs,2086,4,1.1815976661979184,68.30303530742826
Esmeralda Morales,Montana State Bobcats,68.7891,montanastatebobcats,147,5,-0.02468095143188219,68.27748192617946
Emilee Weakley,Frostburg State Bobcats,68.6759,frostburgstatebobcats,NA,NA,0,68.27424921548425
Benthe Versteeg,Sacramento State Hornets,68.7632666666666,sacramentostatehornets,16,5,-0.02468095143188219,68.25321113279121
Kaitlyn Flanagan,Holy Cross Crusaders,71.6864166666667,holycrosscrusaders,107,22,-0.505160124153813,68.21314172778906
Kate Novik,Morehead State Eagles,71.2860166666666,moreheadstateeagles,2413,20,-0.46568010292818823,68.1721386601552
Taylor Feldman,Northern Arizona Lumberjacks,68.6711166666667,northernarizonalumberjacks,2464,5,-0.02468095143188219,68.16660670753629
Lashae Dwyer,St. John's Red Storm,67.2004,stjohnsredstorm,2599,4,1.1815976661979184,68.14116927880875
Anna Gret Asi,Oklahoma State Cowgirls,66.8437,oklahomastatecowgirls,197,8,1.627414016520187,68.11557695573894
Chellia Watson,Buffalo Bulls,68.7904,buffalobulls,2084,14,-0.06421715182798006,68.11155503330667
Shay Ciezki,Indiana Hoosiers,66.6687166666667,indianahoosiers,84,7,1.8898677492822935,68.08865771371929
Jaddan Simmons,Michigan State Spartans,66.6637833333333,michiganstatespartans,127,7,1.8898677492822935,68.08282317943495
La'Nya Foster,Austin Peay Governors,68.4583666666667,austinpeaygovernors,NA,NA,0,68.06700501046329
Dazia Lawrence,Kentucky Wildcats,66.61535,kentuckywildcats,96,23,2.220381999275397,68.02556461476848
Theryn Hallock,Michigan State Spartans,66.6086166666667,michiganstatespartans,127,7,1.8898677492822935,68.01760758456346
Tiarra Brown,Grand Canyon Lopes,69.9386166666666,grandcanyonlopes,2253,30,-0.3067245555951177,68.00359070539686
Mataya Gayle,Pennsylvania Quakers,67.8915333333333,pennsylvaniaquakers,219,12,0.1841164774285017,67.97439668755563
Kaylene Smikle,Maryland Terrapins,66.5456833333333,marylandterrapins,120,7,1.8898677492822935,67.94327472774616
Oluchi Okananwa,Duke Blue Devils,66.6150333333333,dukebluedevils,150,2,1.7410828106998104,67.94271533117039
Mia Jacobs,Fresno State Bulldogs,68.3179500000001,fresnostatebulldogs,NA,NA,0,67.93312754496036
Olivia Pollerd,Santa Clara Broncos,67.8333333333333,santaclarabroncos,2541,29,0.15617675887640683,67.88958260695132
Hope Hassmann,Idaho Vandals,68.3613166666667,idahovandals,70,5,-0.02468095143188219,67.87513040787094
Amiya Joyner,East Carolina Pirates,68.2488666666667,eastcarolinapirates,NA,NA,0,67.86723216943835
Maye Toure,Utah Utes,66.6163833333333,utahutes,254,8,1.627414016520187,67.85171121769599
Halli Poock,Murray State Racers,67.5825333333333,murraystateracers,93,18,0.3818613853103341,67.84117096925834
Skylar Treadwell,Bellarmine Knights,68.2187166666667,bellarmineknights,NA,NA,0,67.83846746754533
Kennedy Calhoun,Saint Louis Billikens,67.7276833333333,saintlouisbillikens,139,3,0.21493314091272497,67.83724404944927
Ashley Chea,Princeton Tigers,67.7522666666667,princetontigers,163,12,0.1841164774285017,67.83372677464745
Jayda Curry,Louisville Cardinals,66.5175166666667,louisvillecardinals,97,2,1.7410828106998104,67.82859387388149
Sarah Lamet,Saint Martin's Saints,68.2031166666667,saintmartinssaints,NA,NA,0,67.8235828055577
Stefanie Ingram,Florida Atlantic Owls,68.2023166666667,floridaatlanticowls,NA,NA,0,67.82281946323516
Jalynn Gregory,Middle Tennessee Blue Raiders,67.7752166666667,middletennesseeblueraiders,2393,11,0.1427033440452017,67.81860868901481
Mya Blake,Northwestern State Lady Demons,70.39225,northwesternstateladydemons,2466,25,-0.4220080591350636,67.78381364615822
Shawntenna Tillman,Coker Cobras,68.1513666666667,cokercobras,NA,NA,0,67.77419881555551
Morgan Maly,Creighton Bluejays,66.8635166666667,creightonbluejays,156,4,1.1815976661979184,67.7649885166124
Chelby Koker,Northern Illinois Huskies,68.4126333333333,northernillinoishuskies,2459,14,-0.06421715182798006,67.76361948046095
Charity Gallegos,North Alabama Lions,68.11015,northalabamalions,NA,NA,0,67.73485890950886
Ali Saunders,Southern Indiana Screaming Eagles,70.6345166666666,southernindianascreamingeagles,88,20,-0.46568010292818823,67.73393170030636
Lexie Givens,Nevada Wolf Pack,68.0973166666667,nevadawolfpack,NA,NA,0,67.7226085445435
Ruby Santos,Saint Michael's Purple Knights,68.0890833333333,saintmichaelspurpleknights,NA,NA,0,67.71474887357782
Chloe Kitts,South Carolina Gamecocks,66.34155,southcarolinagamecocks,2579,23,2.220381999275397,67.70263271430797
Angelina Dimarsico,Dominican (NY) Chargers,68.0306833333333,dominicannychargers,NA,NA,0,67.65899155535493
Maisie Burnham,Portland Pilots,67.59635,portlandpilots,2501,29,0.15617675887640683,67.65098258089003
Amyah Moore Allen,Colorado-Colorado Springs Mountain Lions,68.0035333333333,coloradocoloradospringsmountainlions,NA,NA,0,67.63306551349109
Syla Swords,Michigan Wolverines,66.2821833333334,michiganwolverines,130,7,1.8898677492822935,67.632781645119593
Hannah Stuelke,Iowa Hawkeyes,66.2727333333333,iowahawkeyes,2294,7,1.8898677492822935,67.62166823900773
Allie Turner,Gonzaga Bulldogs,67.5130833333334,gonzagabulldogs,2250,29,0.15617675887640683,67.5671559876038
Rashunda Jones,Purdue Boilermakers,66.2251,purdueboilermakers,2509,7,1.8898677492822935,67.56567335391163
Aaliyah McQueen,Detroit Mercy Titans,67.9136333333333,detroitmercytitans,NA,NA,0,67.54719747393683
Mihjae Hayes,Virginia St Trojans,67.9069333333333,virginiasttrojans,NA,NA,0,67.54079668531645
Jordyn Jenkins,UTSA Roadrunners,67.89995,utsaroadrunners,NA,NA,0,67.53412502802922
Stefanie Kulesza,Massachusetts Minutewomen,67.3942166666666,massachusettsminutewomen,113,3,0.21493314091272497,67.49934860194854
Leia Beattie,Northern Arizona Lumberjacks,67.9578666666667,northernarizonalumberjacks,2464,5,-0.02468095143188219,67.4948143625894
Crystal Henderson,Georgia State Panthers,68.1117833333333,georgiastatepanthers,2247,27,-0.06224989283771565,67.49350173809513
Jailyn Banks,Belmont Bruins,67.2402666666666,belmontbruins,2057,18,0.3818613853103341,67.48811601228567
Nevaeh Jackson,Valparaiso Beacons,67.2387333333334,valparaisobeacons,2674,18,0.3818613853103341,67.4865350995953
Tate Walters,Furman Paladins,70.27365,furmanpaladins,231,24,-0.4695431161729573,67.46785375382832
Ariel Jenkins,Georgetown Hoyas,66.5806833333334,georgetownhoyas,46,4,1.1815976661979184,67.45010396859482
Ny'Ceara Pryor,Sacred Heart Pioneers,72.8910166666667,sacredheartpioneers,2529,13,-0.7445170244651927,67.44375010608455
Maia Jones,Saint Mary's Gaels,67.3841166666666,saintmarysgaels,2608,29,0.15617675887640683,67.43733034377253
Azzi Fudd,UConn Huskies,66.5649666666667,uconnhuskies,41,4,1.1815976661979184,67.4326311302276
Alyssa Brown,UNLV Lady Rebels,67.77445,unlvladyrebels,NA,NA,0,67.4141935470788
Kennedy Harris,George Mason Patriots,67.3001666666667,georgemasonpatriots,2244,3,0.21493314091272497,67.40407345705609
Tatum Thompson,Boise State Broncos,67.7612666666667,boisestatebroncos,NA,NA,0,67.40159157843075
Destini Lombard,Purdue Boilermakers,66.0827166666666,purdueboilermakers,2509,7,1.8898677492822935,67.39852348103268
Catherine Or,Carnegie Mellon Tartans,67.7485666666667,carnegiemellontartans,NA,NA,0,67.38945098545851
Kiera Pemberton,North Dakota Fighting Hawks,67.74395,northdakotafightinghawks,NA,NA,0,67.38503751640151
Sophie Burrows,Syracuse Orange,66.1329166666667,syracuseorange,183,2,1.7410828106998104,67.37999198351885
Bella Smuda,Liberty Flames,67.3291833333334,libertyflames,2335,11,0.1427033440452017,67.37024563887189
Leah Mafua,Central Arkansas Sugar Bears,67.7271333333333,centralarkansassugarbears,NA,NA,0,67.3689603125633
Abrie Cabana,Grand Valley State Lakers,67.7257666666667,grandvalleystatelakers,NA,NA,0,67.36765369243172
Truitt Reilly,San Diego Toreros,67.2978333333334,sandiegotoreros,301,29,0.15617675887640683,67.35047789593149
Ainhoa Cea,Lipscomb Bisons,67.7004166666666,lipscombbisons,NA,NA,0,67.34341616003684
Kyrah Daniels,Missouri State Lady Bears,67.0903,missouristateladybears,2623,18,0.3818613853103341,67.33352730721995
Matilda Ekh,Virginia Tech Hokies,66.0862166666667,virginiatechhokies,259,2,1.7410828106998104,67.32568021958959
Kaitlyn Costner,Eastern Kentucky Colonels,67.6767,easternkentuckycolonels,NA,NA,0,67.3207380132145
Jasmine Kondrakiewicz,Green Bay Phoenix,67.6615666666666,greenbayphoenix,NA,NA,0,67.30626620199116
Macy McGlone,Eastern Illinois Panthers,69.9924666666667,easternillinoispanthers,2197,20,-0.46568010292818823,67.29174295265564
Paris Bradley,Louisiana Tech Lady Techsters,67.24,louisianatechladytechsters,2348,11,0.1427033440452017,67.28060763939462
Grace Cave,Omaha Mavericks,67.6263,omahamavericks,NA,NA,0,67.27253768578899
Lexi Fleming,Bowling Green Falcons,67.85825,bowlinggreenfalcons,189,14,-0.06421715182798006,67.2512817463323
Kate Ellis,Findlay Oilers,67.5884166666667,findlayoilers,NA,NA,0,67.23630124553034
Jada Eads,Seton Hall Pirates,66.3819666666667,setonhallpirates,2550,4,1.1815976661979184,67.22937365481289
Trinity Moore,Stephen F. Austin Ladyjacks,69.6106833333333,stephenfaustinladyjacks,2617,25,-0.4220080591350636,67.22176814057364
Sidney Love,UTSA Roadrunners,67.5717,utsaroadrunners,NA,NA,0,67.22030952852968
Sydne Tolbert,West Georgia Wolves,67.5475,westgeorgiawolves,NA,NA,0,67.19715708966038
Fiona Snashall,Regis Rangers,67.5314333333333,regisrangers,NA,NA,0,67.18178465984474
Alli Campbell,Penn State Lady Lions,65.89155,pennstateladylions,213,7,1.8898677492822935,67.17463638243511
Courtney Becker,Drake Bulldogs,66.9297833333333,drakebulldogs,2181,18,0.3818613853103341,67.1681333887233
Emily Robinson,Oral Roberts Golden Eagles,67.5129,oralrobertsgoldeneagles,NA,NA,0,67.1640509084375
Avery Collins,Concordia-Ann Arbor Cardinals,67.5116333333333,concordiaannarborcardinals,NA,NA,0,67.16283884103032
Jordyn Dorsey,North Carolina A&T Aggies,69.9472166666666,northcarolinaataggies,2448,10,-0.4891651654627686,67.1500771701252
Desiree Wooten,North Texas Mean Green,67.4911166666666,northtexasmeangreen,NA,NA,0,67.14320567639332
Carleigh Wenzel,Virginia Tech Hokies,65.9214666666666,virginiatechhokies,259,2,1.7410828106998104,67.1343497891552
Kayla Cooper,Southern Illinois Salukis,66.8814833333333,southernillinoissalukis,79,18,0.3818613853103341,67.11837986219057
Kacey Spink,Idaho State Bengals,67.533,idahostatebengals,304,5,-0.02468095143188219,67.09343666510452
Jaidynn Mason,Marquette Golden Eagles,66.2299333333333,marquettegoldeneagles,269,4,1.1815976661979184,67.06077612629305
Tajianna Roberts,Louisville Cardinals,65.8489166666667,louisvillecardinals,97,2,1.7410828106998104,67.0502286356607
Bella Fontleroy,Baylor Bears,65.9163833333333,baylorbears,239,8,1.627414016520187,67.04400426478558
Zanai Barnett-Gay,Navy Midshipmen,69.8996333333333,navymidshipmen,2426,22,-0.505160124153813,67.04292628523146
